πᾶν	πᾶς	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
βδελύκτροποι	βδελύκτροπος	ADJ	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
μητέῤ	μήτηρ	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
εἰπὲ	εἶπον	VB	person=PERSON_2|number=SINGULAR|mood=IMPERATIVE|voice=ACTIVE	
πρῶτον	πρῶτος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
εἰ	εἰ	CONJ	_	
κατέκτονας	κατακτείνω	VB	person=PERSON_2|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
ἔσται	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE	
δὲ	δέ		_	
καὶ	καί	ADV	_	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
λοιπὸν	λοιπός	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
Αἰγέως	αἴγεος	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
στρατῷ	στρατός	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
αἰεὶ	ἀεί	ADV	_	
δικαστῶν	δικαστής	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
τοῦτο	οὗτος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
βουλευτήριον	βουλευτήριον	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
ἐκ	ἐκ	PREP	_	
δὲ	δέ		_	
τῆς	ὁ	PRON	number=SINGULAR|gender=FEMININE|case=GENITIVE	
Θέμιν	θέμις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ἣ	ὅς	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
δὴ	δή		_	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
μητρὸς	μήτηρ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
δευτέρα	δεύτερος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
τόδ̓	ὅδε	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἕζετο	ἕζομαι	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE	
μαντεῖον	μαντεῖον	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ὡς	ὡς	ADV	_	
λόγος	λόγος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
τις	τις	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
πάρεστι	πάρειμι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
μαστίκτορος	μαστίκτωρ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
δαΐου	δάιος	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
δαμίου	δήμιος	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
βαρὺ	βαρύς	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
περίβαρυ	περίβαρυς	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
κρύος	κρύος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἔχειν	ἔχω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
ἦ	ἦ	ADV	_	
πολλὰ	πολύς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
δὴ	δή		_	
παθοῦσα	πάσχω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=NOMINATIVE	
καὶ	καί	CONJ	_	
μάτην	μάτην	ADV	_	
ἐγώ	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
σὺ	σύ	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
δ̓	δέ		_	
εἴσαγε	εἰσάγω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
ὅπως	ὅπως	CONJ	_	
τ̓	τε		_	
ἐπίστᾳ	ἐπίσταμαι	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=INDICATIVE	
τήνδε	ὅδε	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
κύρωσον	κυρόω	VB	person=PERSON_2|number=SINGULAR|mood=IMPERATIVE|voice=ACTIVE	
δίκην	δίκη	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ἔπος	ἔπος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
δ̓	δέ		_	
ἀμείβου	ἀμείβω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=IMPERATIVE	
πρὸς	πρός	PREP	_	
ἔπος	ἔπος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἐν	ἐν	PREP	_	
μέρει	μέρος	NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
τιθείς	τίθημι	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
σὺ	σύ	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
δ̓	δέ		_	
αὐτάδελφον	αὐτάδελφος	ADJ	number=SINGULAR|gender=NEUTER|case=VOCATIVE	
αἷμα	αἷμα	NN	number=SINGULAR|gender=NEUTER|case=VOCATIVE	
καὶ	καί	CONJ	_	
κοινοῦ	κοινός	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
πατρός	πατήρ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
Ἑρμῆ	Ἑρμῆς	NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
φύλασσε	φυλάσσω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
κύριον	κύριος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
μένει	μένω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
τέλος	τέλος	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
σέβω	σέβω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
δὲ	δέ		_	
νύμφας	νύμφη	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
ἔνθα	ἔνθα	ADV	_	
Κωρυκὶς	Κωρύκιος	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
πέτρα	πέτρα	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
κοίλη	κοῖλος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
φίλορνις	φίλορνις	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
δαιμόνων	δαίμων	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
ἀναστροφή	ἀναστροφή	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
οὐ	οὐ	ADV	_	
γὰρ	γάρ		_	
δόμοισι	δόμος	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
τοῖσδε	ὅδε	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
πρόσφορον	πρόσφορος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
μολεῖν	βλώσκω	VB	mood=INFINITIVE|voice=ACTIVE	
οὐκ	οὐ	ADV	_	
εἰμὶ	εἰμί	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
προστρόπαιος	προστρόπαιος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
οὐ	οὐδέ		_	
δ̓	δέ		_	
ἔχων	ἔχω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
μύσος	μύσος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
πρὸς	πρός	PREP	_	
χειρὶ	χείρ	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
τἠμῇ	ἐμός	ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
σὸν	σός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἐφεζόμην	ἐφέζομαι	VB	person=PERSON_1|number=SINGULAR|tense=IMP|mood=INDICATIVE	
βρέτας	βρέτας	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
δέχου	δέχομαι	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=IMPERATIVE	
δὲ	δέ		_	
σύ	σύ	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
οὐ	οὐ	ADV	_	
δὲ	δέ		_	
μὴν	μήν		_	
ἐμοὶ	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=DATIVE	
θέμις	θέμις	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
φόνου	φόνος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
διαιρεῖν	διαιρέω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
ὀξυμηνίτου	ὀξυμήνιτος	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
δίκας	δίκη	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
τὰν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
δ̓	δέ		_	
ἄπληστον	ἄπληστος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
κακῶν	κακός	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
μήποτ̓	μήποτε	ADV	_	
ἐν	ἐν	PREP	_	
πόλει	πόλις	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
στάσιν	στάσις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
τᾷδ̓	ὅδε	PRON	number=SINGULAR|gender=FEMININE|case=DATIVE	
ἐπεύχομαι	ἐπεύχομαι	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE	
βρέμειν	βρέμω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
ὦ	ὦ		_	
Παλλάς	Παλλάς	NN	number=SINGULAR|gender=FEMININE|case=VOCATIVE	
ὦ	ὦ		_	
σώσασα	σώζω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=VOCATIVE	
τοὺς	ὁ		number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἐμοὺς	ἐμός	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
δόμους	δόμος	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἀλλ̓	ἀλλά	ADV	_	
ἔστιν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
ἡμῖν	ἐγώ	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
τοῦτο	οὗτος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
προστεταγμένον	προστάσσω	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|gender=NEUTER|case=NOMINATIVE	
τἀντεῦθεν	ἐντεῦθεν	ADV	_	
ἤδη	ἤδη	ADV	_	
τῶνδε	ὅδε	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
δεσπότῃ	δεσπότης	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
δόμων	δόμος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
αὐτῷ	αὐτός	ADJ	number=SINGULAR|gender=MASCULINE|case=DATIVE	
μελέσθω	μέλω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=IMPERATIVE	
Λοξίᾳ	Λοξίας	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
μεγασθενεῖ	μεγασθενής	ADJ	number=SINGULAR|gender=MASCULINE|case=DATIVE	
τοῖς	ὁ		number=PLURAL|gender=NEUTER|case=DATIVE	
τοῦδε	ὅδε	PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
θεσφάτοισι	θέσφατος	ADJ	number=PLURAL|gender=NEUTER|case=DATIVE	
οὔκ	οὐ	ADV	_	
ἔστι	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
μήτηρ	μήτηρ	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
ἡ	ὁ		number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
κεκλημένου	καλέω	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|gender=NEUTER|case=GENITIVE	
τέκνου	τέκνον	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
τοκεύς	τοκεύς	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
τροφὸς	τροφός	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
δὲ	δέ		_	
κύματος	κῦμα	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
νεοσπόρου	νεόσπορος	ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
καὶ	καί	CONJ	_	
μὴ	μή		_	
πρόκαμνε	προκάμνω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
τόνδε	ὅδε	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
βουκολούμενος	βουκολέω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
πόνον	πόνος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ὁποῖα	ὁποῖος	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
νίκης	νίκη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
μὴ	μή		_	
κακῆς	κακός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἐπίσκοπα	ἐπίσκοπος	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
καὶ	καί	CONJ	_	
ταῦτα	οὗτος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
γῆθεν	γῆθεν	ADV	_	
ἔκ	ἐκ	PREP	_	
τε	τε		_	
ποντίας	πόντιος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
δρόσου	δρόσος	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἐξ	ἐκ	PREP	_	
οὐρανοῦ	οὐρανός	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
τε	τε		_	
κεἰ	εἰ	CONJ	_	
παῤ	παρά	PREP	_	
Ἑλλήνων	Ἕλλην	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
τινές	τις	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
ἴτων	εἰμί	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
πάλῳ	πάλος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
λαχόντες	λαγχάνω	VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
ὡς	ὡς	ADV	_	
νομίζεται	νομίζω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
μυγμὸς	μυγμός	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
διπλοῦς	διπλόος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ὀξύς	ὀξύς	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
καὶ	καί	CONJ	_	
νῦν	νῦν	ADV	_	
τυχεῖν	τυγχάνω	VB	mood=INFINITIVE|voice=ACTIVE	
με	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
τῶν	ὁ		number=PLURAL|gender=FEMININE|case=GENITIVE	
πρὶν	πρίν	ADV	_	
εἰσόδων	εἴσοδος	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
μακρῷ	μακρός	ADJ	number=SINGULAR|gender=NEUTER|case=DATIVE	
ἄριστα	ἄριστος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
δοῖεν	δίδωμι	VB	person=PERSON_3|number=PLURAL|voice=ACTIVE	
σθένος	σθένος	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
δὲ	δέ		_	
ποιεῖν	ποιέω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
εὖ	εὖ	ADV	_	
φερέγγυον	φερέγγυος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
σόν	σός	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
οὔτοι	οὔτοι	ADV	_	
καμοῦμαί	κάμνω	VB	person=PERSON_1|number=SINGULAR|tense=FUTURE|mood=INDICATIVE	
σοι	σύ	PRON	number=SINGULAR|gender=FEMININE|case=DATIVE	
λέγουσα	λέγω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=NOMINATIVE	
τἀγαθά	ἀγαθός	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
ὡς	ὡς	CONJ	_	
μήποτ̓	μήποτε	ADV	_	
εἴπῃς	εἶπον	VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
πρὸς	πρός	PREP	_	
νεωτέρας	νέος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE|degree=COMPARATIVE	
ἐμοῦ	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=GENITIVE	
θεὸς	θεός	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
παλαιὰ	παλαιός	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
καὶ	καί	CONJ	_	
πολισσούχων	πολισσοῦχος	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
βροτῶν	βροτός	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἄτιμος	ἄτιμος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
ἔρρειν	ἔρρω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
τοῦδ̓	ὅδε	PRON	number=SINGULAR|gender=NEUTER|case=GENITIVE	
ἀπόξενος	ἀπόξενος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
πέδου	πέδον	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
ἴσον	ἴσος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
γάρ	γάρ		_	
ἐστι	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
τἀρίθμημα	ἀρίθμημα	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
πάλων	πάλος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
δύσοισθ̓	δύσοιστος	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
ἅπαθον	πάσχω	VB	person=PERSON_1|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
ἀνίστω	ἀνίστημι	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=IMPERATIVE	
μή	μή	CONJ	_	
σε	σύ	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
νικάτω	νικάω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
πόνος	πόνος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
μη	μηδέ		_	
δ̓	δέ		_	
ἀγνοήσῃς	ἀγνοέω	VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
πῆμα	πῆμα	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
μαλθαχθεῖσ̓	μαλθάσσω	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=NOMINATIVE	
ὕπνῳ	ὕπνος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
μήτ̓	μήτε		_	
ἀνάρχετον	ἀνάρχετος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
βίον	βίος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
μήτε	μήτε		_	
δεσποτούμενον	δεσποτέω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
αἰνέσῃς	αἰνέω	VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
τί	τίς	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
τῶνδ̓	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
ἐρεῖ	ἐρῶ	VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
τις	τις	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
δικαίως	δίκαιος	ADV	_	
ἔχειν	ἔχω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
πάντας	πᾶς	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἤδη	ἤδη	ADV	_	
τόδ̓	ὅδε	PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
ἔργον	ἔργον	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
εὐχερεί			_	
ᾳ	εὐχέρεια	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
συναρμόσει	συναρμόζω	VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
βροτούς	βροτός	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἀλλ̓	ἀλλά	ADV	_	
οὐδὲν	οὐδείς	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
αὐτοῦ	αὐτός	ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
δεῖ	δέω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
ἐμὲ	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
παθεῖν	πάσχω	VB	mood=INFINITIVE|voice=ACTIVE	
τάδε	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
φεῦ	φεῦ		_	
ἐμὲ	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
παλαιόφρονα	παλαιόφρων	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
κατά	κατά	PREP	_	
τε	τε		_	
γᾶς	γῆ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
οἰκεῖν	οἰκέω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
φεῦ	φεῦ		_	
ἀτίετον	ἀτίετος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
μύσος	μύσος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
πολλοῖς	πολύς	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
δὲ	δέ		_	
μόχθοις	μόχθος	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
ἀνδροκμῆσι	ἀνδροκμής	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
φυσιᾷ	φυσιάω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
σπλάγχνον	σπλάγχνον	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
ὁ	ὁ	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
δ̓	δέ		_	
ἐξαλύξας	ἐξαλύσκω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
οἴχεται	οἴχομαι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
νεβροῦ	νεβρός	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
δίκην	δίκη	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
καὶ	καί	CONJ	_	
ταῦτα	οὗτος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
κούφως	κοῦφος	ADV	_	
ἐκ	ἐκ	PREP	_	
μέσων	μέσος	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
ἀρκυστάτων	ἀρκύστατος	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
ὤρουσεν	ὀρούω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
ὑμῖν	σύ	PRON	number=PLURAL|gender=FEMININE|case=DATIVE	
ἐγκατιλλώψας	ἐγκατιλλώπτω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
μέγα	μέγας	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
τοῖον	τοῖος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
[γὰρ]	γάρ		_	
ἐπὶ	ἐπί	PREP	_	
κνέφας	κνέφας	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
ἀνδρὶ	ἀνήρ	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
μύσος	μύσος	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
πεπόταται	ποτάομαι	VB	person=PERSON_3|number=SINGULAR|tense=PERF|mood=INDICATIVE	
καὶ	καί	CONJ	_	
δνοφεράν	δνοφερός	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
τιν̓	τις	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ἀχλὺν	ἀχλύς	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
κατὰ	κατά	PREP	_	
δώματος	δῶμα	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
αὐδᾶ			_	
ται	αὐδάω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
πολύστονος	πολύστονος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
φάτις	φάτις	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
πᾶς	πᾶς	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
δ̓	δέ		_	
ὑφηγεῖται	ὑφηγέομαι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
τρόπος	τρόπος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
μορφῆς	μορφή	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἀκούσαθ̓	ἀκούω	VB	person=PERSON_2|number=PLURAL|mood=IMPERATIVE|voice=ACTIVE	
ὡς	ὡς	CONJ	_	
ἔλεξα	λέγω	VB	person=PERSON_1|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἐμῆς	ἐμός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
περὶ	περί	PREP	_	
